hyperparameters,test_metrics_mean_acc,test_metrics_macro_F1
32.0,4.733727810650888,11.152246650283441
8.0,4.733727810650888,11.152246650283441
0.0002,4.733727810650888,11.152246650283441
64.0,4.733727810650888,11.152246650283441
