hyperparameters,test_metrics_mean_acc,test_metrics_macro_F1
32.0,8.51063829787234,17.702198157210464
8.0,8.51063829787234,17.702198157210464
0.0002,8.51063829787234,17.702198157210464
64.0,8.51063829787234,17.702198157210464
